Date,Price
34508,1.2168
34509,1.2213
34512,1.2375
34513,1.2308
34514,1.2317
34515,1.2238
34516,1.2216
34519,1.2213
34520,1.2297
34521,1.2401
34522,1.2359
34523,1.2366
34526,1.2639
34527,1.2781
34528,1.2676
34529,1.2602
34530,1.253
34533,1.2602
34534,1.25
34535,1.2435
34536,1.2363
34537,1.2235
34540,1.2299
34541,1.2291
34542,1.235
34543,1.2324
34544,1.2261
34547,1.2367
34548,1.2314
34549,1.2337
34550,1.2326
34551,1.2317
34554,1.2323
34555,1.2308
34556,1.2349
34557,1.2252
34558,1.2446
34561,1.247
34562,1.2452
34563,1.243
34564,1.2519
34565,1.2587
34568,1.266
34569,1.2617
34570,1.259
34571,1.2552
34572,1.2427
34576,1.2303
34577,1.2341
34578,1.2341
34579,1.2478
34582,1.2502
34583,1.2583
34584,1.252
34585,1.2472
34586,1.2591
34589,1.258
34590,1.2542
34591,1.2628
34592,1.2563
34593,1.2645
34596,1.2528
34597,1.2555
34598,1.2601
34599,1.256
34600,1.2599
34603,1.2524
34604,1.2587
34605,1.2591
34606,1.2602
34607,1.2561
34610,1.2517
34611,1.2552
34612,1.2609
34613,1.2599
34614,1.2623
34617,1.2552
34618,1.2568
34619,1.2607
34620,1.2606
34621,1.2783
34624,1.291
34625,1.2937
34626,1.2937
34627,1.2932
34628,1.2975
34631,1.2965
34632,1.3007
34633,1.2992
34634,1.298
34635,1.2872
34638,1.288
34639,1.2943
34640,1.2975
34641,1.2812
34642,1.2724
34645,1.2785
34646,1.2847
34647,1.2674
34648,1.2639
34649,1.2692
34652,1.255
34653,1.2552
34654,1.2508
34655,1.2528
34656,1.2483
34659,1.2444
34660,1.2474
34661,1.2467
34662,1.243
34663,1.2419
34666,1.2392
34667,1.2415
34668,1.2346
34669,1.2337
34670,1.2294
34673,1.2314
34674,1.2318
34675,1.2327
34676,1.2278
34677,1.2281
34680,1.2302
34681,1.2287
34682,1.2314
34683,1.2297
34684,1.2303
34687,1.227
34688,1.2276
34689,1.2294
34690,1.2229
34691,1.2252
34696,1.2265
34697,1.2435
34698,1.2458
34702,1.2426
34703,1.2384
34704,1.2421
34705,1.2378
34708,1.2396
34709,1.2517
34710,1.2511
34711,1.2557
34712,1.2538
34715,1.259
34716,1.2563
34717,1.2564
34718,1.256
34719,1.2736
34722,1.2737
34723,1.2716
34724,1.2665
34725,1.27
34726,1.2697
34729,1.2715
34730,1.2673
